id,slide_name,label_name,x,y,w,h
15497,INDD113909_HR3a_03_07,Tissue with Bkg,1926.36407098,1728.75377926,128.0,128.0
15498,INDD113909_HR3a_03_07,Tissue with Bkg,1941.1764945,1867.30860224,128.0,128.0
15499,INDD113909_HR3a_03_07,Tissue with Bkg,2094.06710361,1845.14496359,128.0,128.0
15500,INDD113909_HR3a_03_07,Tissue with Bkg,2260.9085225,1739.23063575,128.0,128.0
15501,INDD113909_HR3a_03_07,Tissue with Bkg,2248.74510294,1593.43459088,128.0,128.0
15502,INDD113909_HR3a_03_07,Tissue with Bkg,2363.7247073,1529.64767548,128.0,128.0
15503,INDD113909_HR3a_03_07,Tissue with Bkg,2679.41448358,1472.98282263,128.0,128.0
15504,INDD113909_HR3a_03_07,Tissue with Bkg,1643.05813894,1273.04260341,128.0,128.0
15505,INDD113909_HR3a_03_07,Tissue with Bkg,1669.91482267,1038.31702079,128.0,128.0
15506,INDD113909_HR3a_03_07,Tissue with Bkg,1943.45885431,1044.02750337,128.0,128.0
15507,INDD113909_HR3a_03_07,Tissue with Bkg,2075.80822511,972.211081168,128.0,128.0
15508,INDD113909_HR3a_03_07,Tissue with Bkg,2173.92219873,1126.82491777,128.0,128.0
15509,INDD113909_HR3a_03_07,Tissue with Bkg,1985.7145922,1287.04840981,128.0,128.0
15510,INDD113909_HR3a_03_07,Bkg Only,2918.12732129,952.228975181,128.0,128.0
15511,INDD113909_HR3a_03_07,Bkg Only,2753.31161132,758.00840465,128.0,128.0
15512,INDD113909_HR3a_03_07,Bkg Only,2521.98665315,753.901990209,128.0,128.0
15513,INDD113909_HR3a_03_07,Bkg Only,2526.53304057,503.089895657,128.0,128.0
15514,INDD113909_HR3a_03_07,Bkg Only,3013.79466026,538.810765742,128.0,128.0
15515,INDD113909_HR3a_03_07,Bkg Only,3356.25862534,816.974513626,128.0,128.0
15516,INDD113909_HR3a_03_07,Bkg Only,3568.07811491,874.125169969,128.0,128.0
15517,INDD113909_HR3a_03_07,Bkg Only,3631.8558642,1125.26724425,128.0,128.0
15518,INDD113909_HR3a_03_07,Bkg Only,3510.41415676,1512.90176819,128.0,128.0
15519,INDD113909_HR3a_03_07,Bkg Only,3020.99921774,1927.07216224,128.0,128.0
15520,INDD113909_HR3a_03_07,Bkg Only,2814.45023778,1757.37091901,128.0,128.0
15521,INDD113909_HR3a_03_07,Bkg Only,3045.54604335,1535.89952228,128.0,128.0
15522,INDD113909_HR3a_03_07,Bkg Only,3191.19543056,1405.91500623,128.0,128.0
15523,INDD113909_HR3a_03_07,Bkg Only,3099.78187873,1258.41406607,128.0,128.0
15524,INDD113909_HR3a_03_07,Bkg Only,2831.73750929,1607.12014775,128.0,128.0
15525,INDD113909_HR3a_03_07,Bkg Only,1156.35708163,498.45241131,128.0,128.0
15526,INDD113909_HR3a_03_07,Bkg Only,1077.00612221,391.813961286,128.0,128.0
15527,INDD113909_HR3a_03_07,Bkg Only,1432.28430022,354.993722869,128.0,128.0
15528,INDD113909_HR3a_03_07,Bkg Only,1895.70416925,308.695733263,128.0,128.0
15529,INDD113909_HR3a_03_07,Bkg Only,2027.69606201,415.086698488,128.0,128.0
15530,INDD113909_HR3a_03_07,Bkg Only,2128.70652438,441.402582107,128.0,128.0
15531,INDD113909_HR3a_03_07,Bkg Only,2282.06460478,393.014720866,128.0,128.0
15532,INDD113909_HR3a_03_07,Bkg Only,2350.10459228,352.216393459,128.0,128.0
15533,INDD113909_HR3a_03_07,Bkg Only,2377.52957444,458.625690891,128.0,128.0
15534,INDD113909_HR3a_03_07,Bkg Only,2495.75397949,583.183873578,128.0,128.0
15535,INDD113909_HR3a_03_07,Bkg Only,1045.33723405,1918.42852648,128.0,128.0
15536,INDD113909_HR3a_03_07,Bkg Only,1016.00570233,1766.1153819,128.0,128.0
15540,INDD113909_HR3a_03_07,Bkg Only,360.50456146,839.030729834,128.0,128.0
15541,INDD113909_HR3a_03_07,Bkg Only,552.25728233,1138.47015045,128.0,128.0
15542,INDD113909_HR3a_03_07,Bkg Only,622.503521127,1347.14756722,128.0,128.0
15543,INDD113909_HR3a_03_07,Bkg Only,765.45918694,1570.88284251,128.0,128.0
15544,INDD113909_HR3a_03_07,Bkg Only,1272.94078105,2071.20822663,128.0,128.0
15545,INDD113909_HR3a_03_07,Bkg Only,715.287932138,2089.51360435,128.0,128.0
15546,INDD113909_HR3a_03_07,Bkg Only,359.331306018,1656.70550576,128.0,128.0
15547,INDD113909_HR3a_03_07,Bkg Only,239.361075544,1937.26264405,128.0,128.0
15548,INDD113909_HR3a_03_07,Bkg Only,89.8196222791,1231.48143406,128.0,128.0
15549,INDD113909_HR3a_03_07,Bkg Only,172.712387964,314.073463508,128.0,128.0
15550,INDD113909_HR3a_03_07,Bkg Only,2777.35243278,272.225192061,128.0,128.0
15551,INDD113909_HR3a_03_07,Bkg Only,746.038892446,1848.13412292,128.0,128.0
15552,INDD113909_HR3a_03_07,Bkg Only,2555.17285531,1950.04529449,128.0,128.0
15553,INDD113909_HR3a_03_07,Bkg Only,2160.18117798,2223.31658131,128.0,128.0
15554,INDD113909_HR3a_03_07,Bkg Only,1741.42621639,2317.83818822,128.0,128.0
15555,INDD113909_HR3a_03_07,Bkg Only,1461.18021767,2273.87676056,128.0,128.0
15556,INDD113909_HR3a_03_07,Bkg Only,1138.16549296,652.41181178,128.0,128.0
15557,INDD113909_HR3a_03_07,Bkg Only,680.349551857,369.754481434,128.0,128.0
15558,INDD113909_HR3a_03_07,Bkg Only,2051.71014725,1130.94446223,128.0,128.0
15559,INDD113909_HR3a_03_07,Bkg Only,1630.16789373,1137.62099872,128.0,128.0
15560,INDD113909_HR3a_03_07,Bkg with Tissue,1475.75192061,991.709507042,128.0,128.0
15561,INDD113909_HR3a_03_07,Bkg with Tissue,1453.33690781,1073.40957106,128.0,128.0
15562,INDD113909_HR3a_03_07,Bkg with Tissue,1545.82314341,1072.51504481,128.0,128.0
15563,INDD113909_HR3a_03_07,Bkg with Tissue,1746.45630602,1147.72007042,128.0,128.0
15564,INDD113909_HR3a_03_07,Bkg with Tissue,1869.0193662,1187.45518566,128.0,128.0
15565,INDD113909_HR3a_03_07,Bkg with Tissue,2031.00640205,1136.36347631,128.0,128.0
15566,INDD113909_HR3a_03_07,Bkg with Tissue,2055.21046735,1030.74455826,128.0,128.0
15567,INDD113909_HR3a_03_07,Bkg with Tissue,2111.9675096,1109.34619078,128.0,128.0
15568,INDD113909_HR3a_03_07,Bkg with Tissue,1950.27864917,1196.05041613,128.0,128.0
15569,INDD113909_HR3a_03_07,Bkg with Tissue,2359.31049936,1672.32730474,128.0,128.0
15570,INDD113909_HR3a_03_07,Bkg with Tissue,2278.15492958,1561.2634443,128.0,128.0
15571,INDD113909_HR3a_03_07,Bkg with Tissue,1776.28681178,1954.01232394,128.0,128.0
15572,INDD113909_HR3a_03_07,Bkg with Tissue,1853.98095391,1685.68037772,128.0,128.0
15573,INDD113909_HR3a_03_07,Bkg with Tissue,1814.63476312,1609.06225992,128.0,128.0
15574,INDD113909_HR3a_03_07,Bkg with Tissue,1146.42365557,815.254481434,128.0,128.0
15575,INDD113909_HR3a_03_07,Bkg with Tissue,1161.16389245,902.54209347,128.0,128.0
15576,INDD113909_HR3a_03_07,Bkg with Tissue,1184.27896927,946.672055058,128.0,128.0
15577,INDD113909_HR3a_03_07,Bkg with Tissue,1224.35115237,991.800256082,128.0,128.0
15578,INDD113909_HR3a_03_07,Bkg with Tissue,1225.64756722,692.743277849,128.0,128.0
15579,INDD113909_HR3a_03_07,Bkg with Tissue,1343.14164533,590.909891165,128.0,128.0
15580,INDD113909_HR3a_03_07,Bkg with Tissue,1511.59779129,493.600992318,128.0,128.0
15581,INDD113909_HR3a_03_07,Bkg with Tissue,1834.27544814,496.725352113,128.0,128.0
15582,INDD113909_HR3a_03_07,Bkg with Tissue,2005.81706146,597.417893726,128.0,128.0
15583,INDD113909_HR3a_03_07,Bkg with Tissue,2035.10307298,718.503040973,128.0,128.0
15584,INDD113909_HR3a_03_07,Bkg with Tissue,2063.07970551,781.716229193,128.0,128.0
15585,INDD113909_HR3a_03_07,Bkg with Tissue,2421.09763124,733.632202305,128.0,128.0
15586,INDD113909_HR3a_03_07,Bkg with Tissue,2517.88796415,844.812740077,128.0,128.0
15587,INDD113909_HR3a_03_07,Bkg with Tissue,2769.2368758,953.387483995,128.0,128.0
15588,INDD113909_HR3a_03_07,Bkg with Tissue,2930.69238156,1079.03601152,128.0,128.0
15589,INDD113909_HR3a_03_07,Bkg with Tissue,2956.3484315,1258.64132522,128.0,128.0
15590,INDD113909_HR3a_03_07,Bkg with Tissue,2895.118758,1421.50992318,128.0,128.0
15591,INDD113909_HR3a_03_07,Bkg with Tissue,836.204545455,1341.1840589,128.0,128.0
15592,INDD113909_HR3a_03_07,Bkg with Tissue,564.151888604,916.556338028,128.0,128.0
15593,INDD113909_HR3a_03_07,Bkg with Tissue,537.316101152,742.823783611,128.0,128.0
15594,INDD113909_HR3a_03_07,Bkg with Tissue,652.528489117,627.974391805,128.0,128.0
15595,INDD113909_HR3a_03_07,Bkg with Tissue,749.642925736,532.14340589,128.0,128.0
15596,INDD113909_HR3a_03_07,Bkg with Tissue,1069.84443022,1606.74167734,128.0,128.0
15597,INDD113909_HR3a_03_07,Bkg with Tissue,1464.27864917,1921.43341869,128.0,128.0
15598,INDD113909_HR3a_03_07,Bkg with Tissue,1738.25,2039.54977593,128.0,128.0
15599,INDD113909_HR3a_03_07,Bkg with Tissue,1838.46286812,1884.70598592,128.0,128.0
15600,INDD113909_HR3a_03_07,Bkg with Tissue,1965.14852753,1930.27496799,128.0,128.0
15601,INDD113909_HR3a_03_07,Bkg with Tissue,1760.37980154,1192.97791293,128.0,128.0
15602,INDD113909_HR3a_03_07,Bkg with Tissue,1846.04689501,1197.48943662,128.0,128.0
15603,INDD113909_HR3a_03_07,Bkg with Tissue,1537.59090909,1086.64596671,128.0,128.0
15604,INDD113909_HR3a_03_07,Bkg with Tissue,1622.0393726,1134.52256722,128.0,128.0
15605,INDD113909_HR3a_03_07,Bkg with Tissue,1659.80393726,1165.00128041,128.0,128.0
15606,INDD113909_HR3a_03_07,Bkg with Tissue,1715.74423816,1172.54641485,128.0,128.0
15607,INDD113909_HR3a_03_07,Bkg with Tissue,1456.13716389,1002.58642766,128.0,128.0
15608,INDD113909_HR3a_03_07,Bkg with Tissue,1338.82458387,978.356434059,128.0,128.0
15609,INDD113909_HR3a_03_07,Bkg with Tissue,1203.85483355,653.617477593,128.0,128.0
15610,INDD113909_HR3a_03_07,Bkg with Tissue,2509.90204866,1665.1322023,128.0,128.0
15611,INDD113909_HR3a_03_07,Bkg with Tissue,2349.40588988,1691.66981434,128.0,128.0
15612,INDD113909_HR3a_03_07,Bkg with Tissue,2275.82138284,1564.41373239,128.0,128.0
15613,INDD113909_HR3a_03_07,Bkg with Tissue,2046.39484635,1115.01152369,128.0,128.0
15614,INDD113909_HR3a_03_07,Bkg with Tissue,2058.39964789,1068.59987196,128.0,128.0
15615,INDD113909_HR3a_03_07,Bkg with Tissue,2129.66357234,1069.61107554,128.0,128.0
15616,INDD113909_HR3a_03_07,Bkg with Tissue,1983.93357875,1138.60627401,128.0,128.0
15617,INDD119294_HL4p_05_10,Tissue Only,2126.69478233,1158.19510243,128.0,128.0
15618,INDD119294_HL4p_05_10,Tissue Only,2296.20102433,1063.50496159,128.0,128.0
15619,INDD119294_HL4p_05_10,Tissue Only,2383.91645327,1089.61475672,128.0,128.0
15620,INDD119294_HL4p_05_10,Tissue Only,2401.49583867,1306.11603713,128.0,128.0
15621,INDD119294_HL4p_05_10,Tissue Only,2334.69158131,1407.14564661,128.0,128.0
15622,INDD119294_HL4p_05_10,Tissue Only,2204.93341869,1398.31706146,128.0,128.0
15623,INDD119294_HL4p_05_10,Tissue Only,2016.77176697,1274.84651088,128.0,128.0
15624,INDD119294_HL4p_05_10,Tissue Only,1848.67861716,1168.19046095,128.0,128.0
15625,INDD119294_HL4p_05_10,Tissue Only,1591.39212548,1383.26568502,128.0,128.0
15626,INDD119294_HL4p_05_10,Tissue Only,1663.93950064,1678.74455826,128.0,128.0
15627,INDD119294_HL4p_05_10,Tissue Only,1727.51568502,1804.49679898,128.0,128.0
15628,INDD119294_HL4p_05_10,Tissue Only,1889.36011524,1892.53633163,128.0,128.0
15629,INDD119294_HL4p_05_10,Tissue Only,1661.43741997,1998.72567222,128.0,128.0
15630,INDD119294_HL4p_05_10,Tissue Only,1563.11731754,1731.08082586,128.0,128.0
15631,INDD119294_HL4p_05_10,Tissue Only,1460.28569142,1428.60131242,128.0,128.0
15632,INDD119294_HL4p_05_10,Tissue Only,1265.09747119,1416.20758643,128.0,128.0
15633,INDD119294_HL4p_05_10,Tissue Only,1249.25528169,1580.02256722,128.0,128.0
15634,INDD119294_HL4p_05_10,Tissue Only,1205.92909731,1328.12916133,128.0,128.0
15635,INDD119294_HL4p_05_10,Tissue Only,1210.440621,1207.19958387,128.0,128.0
15636,INDD119294_HL4p_05_10,Tissue Only,1176.64308579,1446.68629962,128.0,128.0
15637,INDD119294_HL4p_05_10,Tissue Only,1304.93629962,1670.8753201,128.0,128.0
15638,INDD119294_HL4p_05_10,Tissue Only,1479.44670294,1573.95534571,128.0,128.0
15639,INDD119294_HL4p_05_10,Tissue Only,1331.0849872,1342.76568502,128.0,128.0
15640,INDD119294_HL4p_05_10,Tissue Only,2039.54977593,1078.32298335,128.0,128.0
15641,INDD119294_HL4p_05_10,Tissue Only,2120.3293854,1068.19798335,128.0,128.0
15642,INDD119294_HL4p_05_10,Tissue Only,2343.63684379,1478.35771447,128.0,128.0
15643,INDD119294_HL4p_05_10,Bkg with Tissue,1573.26824584,964.627400768,128.0,128.0
15644,INDD119294_HL4p_05_10,Bkg with Tissue,1470.91629321,1029.16293214,128.0,128.0
15645,INDD119294_HL4p_05_10,Bkg with Tissue,1399.38012164,1076.70246479,128.0,128.0
15646,INDD119294_HL4p_05_10,Bkg with Tissue,1354.95198464,1130.71110755,128.0,128.0
15647,INDD119294_HL4p_05_10,Bkg with Tissue,1368.71991037,1204.49007682,128.0,128.0
15648,INDD119294_HL4p_05_10,Bkg with Tissue,1490.64772727,1249.47567222,128.0,128.0
15649,INDD119294_HL4p_05_10,Bkg with Tissue,1625.66933419,1135.65044814,128.0,128.0
15650,INDD119294_HL4p_05_10,Bkg with Tissue,1741.59475032,1040.33802817,128.0,128.0
15651,INDD119294_HL4p_05_10,Bkg with Tissue,1871.62516005,1005.33482714,128.0,128.0
15652,INDD119294_HL4p_05_10,Bkg with Tissue,1962.63348271,969.566741357,128.0,128.0
15653,INDD119294_HL4p_05_10,Bkg with Tissue,1858.15540973,922.818021767,128.0,128.0
15654,INDD119294_HL4p_05_10,Bkg with Tissue,1713.28104994,906.625800256,128.0,128.0
15655,INDD119294_HL4p_05_10,Bkg with Tissue,2117.7365557,959.739916773,128.0,128.0
15656,INDD119294_HL4p_05_10,Bkg with Tissue,2234.3490717,951.818822023,128.0,128.0
15657,INDD119294_HL4p_05_10,Bkg with Tissue,2285.89452625,932.865236876,128.0,128.0
15658,INDD119294_HL4p_05_10,Bkg with Tissue,2466.67957746,987.535051216,128.0,128.0
15659,INDD119294_HL4p_05_10,Bkg with Tissue,2529.19270166,1210.29801536,128.0,128.0
15660,INDD119294_HL4p_05_10,Bkg with Tissue,2514.51728553,1389.78665173,128.0,128.0
15661,INDD119294_HL4p_05_10,Bkg with Tissue,2478.67141485,1563.64884763,128.0,128.0
15662,INDD119294_HL4p_05_10,Bkg with Tissue,2329.99855954,1615.8943662,128.0,128.0
15663,INDD119294_HL4p_05_10,Bkg with Tissue,2083.71862996,1391.39420615,128.0,128.0
15664,INDD119294_HL4p_05_10,Bkg with Tissue,1795.14964789,1286.553137,128.0,128.0
15665,INDD119294_HL4p_05_10,Bkg with Tissue,1730.61411652,1444.56017926,128.0,128.0
15666,INDD119294_HL4p_05_10,Bkg with Tissue,1778.43886044,1591.32730474,128.0,128.0
15667,INDD119294_HL4p_05_10,Bkg with Tissue,1876.84971191,1764.12644046,128.0,128.0
15668,INDD119294_HL4p_05_10,Bkg with Tissue,2118.64404609,1814.79033291,128.0,128.0
15669,INDD119294_HL4p_05_10,Bkg with Tissue,1483.25816261,1879.79257362,128.0,128.0
15670,INDD119294_HL4p_05_10,Bkg with Tissue,1456.81129962,1745.21174776,128.0,128.0
15671,INDD119294_HL4p_05_10,Bkg with Tissue,1399.57458387,1628.35291293,128.0,128.0
15672,INDD119294_HL4p_05_10,Bkg with Tissue,1359.93021767,1525.50832266,128.0,128.0
15673,INDD119294_HL4p_05_10,Bkg with Tissue,1951.89916773,2023.21494878,128.0,128.0
15674,INDD119294_HL4p_05_10,Bkg with Tissue,2048.15797055,1938.5849872,128.0,128.0
15675,INDD119294_HL4p_05_10,Bkg with Tissue,1750.41037132,2128.7431178,128.0,128.0
15676,INDD119294_HL4p_05_10,Bkg with Tissue,1528.42525608,2030.48783611,128.0,128.0
15677,INDD119294_HL4p_05_10,Bkg with Tissue,1263.89180538,1815.41261204,128.0,128.0
15678,INDD119294_HL4p_05_10,Bkg with Tissue,1144.23271447,1608.06402049,128.0,128.0
15679,INDD119294_HL4p_05_10,Bkg with Tissue,1069.32586428,1424.63428297,128.0,128.0
15680,INDD119294_HL4p_05_10,Bkg with Tissue,1164.02896927,1114.55777849,128.0,128.0
15681,INDD119294_HL4p_05_10,Bkg with Tissue,1222.83434699,1054.32634443,128.0,128.0
15682,INDD119294_HL4p_05_10,Bkg with Tissue,1313.4278169,910.216869398,128.0,128.0
15683,INDD119294_HL4p_05_10,Bkg with Tissue,1484.83978873,828.063060179,128.0,128.0
15684,INDD119294_HL4p_05_10,Bkg with Tissue,1809.29353393,785.281370038,128.0,128.0
15685,INDD119294_HL4p_05_10,Bkg Only,2130.33770807,645.242637644,128.0,128.0
15686,INDD119294_HL4p_05_10,Bkg Only,2484.4015685,693.300736236,128.0,128.0
15687,INDD119294_HL4p_05_10,Bkg Only,2703.2493598,920.536331626,128.0,128.0
15688,INDD119294_HL4p_05_10,Bkg Only,2957.72263124,1205.68277849,128.0,128.0
15689,INDD119294_HL4p_05_10,Bkg Only,3003.26568502,1514.43693982,128.0,128.0
15690,INDD119294_HL4p_05_10,Bkg Only,3229.17893726,1945.02816901,128.0,128.0
15691,INDD119294_HL4p_05_10,Bkg Only,3542.00384123,1932.23255442,128.0,128.0
15692,INDD119294_HL4p_05_10,Bkg Only,3403.50784251,1374.33338668,128.0,128.0
15693,INDD119294_HL4p_05_10,Bkg Only,3046.81225992,907.46846991,128.0,128.0
15694,INDD119294_HL4p_05_10,Bkg Only,2416.30089629,388.020966709,128.0,128.0
15695,INDD119294_HL4p_05_10,Bkg Only,1478.5262484,371.400928297,128.0,128.0
15696,INDD119294_HL4p_05_10,Bkg Only,703.866517286,527.683738796,128.0,128.0
15697,INDD119294_HL4p_05_10,Bkg Only,595.927016645,745.390685019,128.0,128.0
15698,INDD119294_HL4p_05_10,Bkg Only,522.433258643,1027.55537772,128.0,128.0
15699,INDD119294_HL4p_05_10,Bkg Only,569.843149808,1153.74839949,128.0,128.0
15700,INDD119294_HL4p_05_10,Bkg Only,820.21975032,1208.94974392,128.0,128.0
15701,INDD119294_HL4p_05_10,Bkg Only,922.26056338,621.440460948,128.0,128.0
15702,INDD119294_HL4p_05_10,Bkg Only,916.115556978,431.126760563,128.0,128.0
15703,INDD119294_HL4p_05_10,Bkg Only,405.457746479,377.701504481,128.0,128.0
15704,INDD119294_HL4p_05_10,Bkg Only,224.309699104,634.326824584,128.0,128.0
15705,INDD119294_HL4p_05_10,Bkg Only,153.330985915,900.558578745,128.0,128.0
15706,INDD119294_HL4p_05_10,Bkg Only,117.238796415,1388.94398207,128.0,128.0
15707,INDD119294_HL4p_05_10,Bkg Only,115.190460948,1769.61027529,128.0,128.0
15708,INDD119294_HL4p_05_10,Bkg Only,49.8770806658,2083.25192061,128.0,128.0
15709,INDD119294_HL4p_05_10,Bkg Only,162.600352113,2167.97263124,128.0,128.0
15710,INDD119294_HL4p_05_10,Bkg Only,521.83690781,2084.39276569,128.0,128.0
15711,INDD119294_HL4p_05_10,Bkg Only,415.466069142,1712.2828105,128.0,128.0
15712,INDD119294_HL4p_05_10,Bkg Only,276.645966709,1373.59443022,128.0,128.0
15713,INDD119294_HL4p_05_10,Bkg Only,268.245198464,1167.06258003,128.0,128.0
15714,INDD119294_HL4p_05_10,Bkg Only,517.973591549,1486.92701665,128.0,128.0
15715,INDD119294_HL4p_05_10,Bkg Only,697.656690141,1713.52736876,128.0,128.0
15716,INDD119294_HL4p_05_10,Bkg Only,842.881081946,1816.2034251,128.0,128.0
15717,INDD119294_HL4p_05_10,Bkg Only,898.289852753,1936.64036492,128.0,128.0
15718,INDD119294_HL4p_05_10,Bkg Only,977.591549296,2111.39708707,128.0,128.0
15719,INDD119294_HL4p_05_10,Bkg Only,1255.89292574,2245.79641485,128.0,128.0
15720,INDD119294_HL4p_05_10,Bkg Only,1505.50464149,2340.38284251,128.0,128.0
15721,INDD119294_HL4p_05_10,Bkg Only,1828.5193662,2406.14996799,128.0,128.0
15722,INDD119294_HL4p_05_10,Bkg Only,2031.18790013,2359.36235595,128.0,128.0
15723,INDD119294_HL4p_05_10,Bkg Only,2010.43229834,2320.37916133,128.0,128.0
15724,INDD119294_HL4p_05_10,Bkg Only,1984.23175416,2211.98591549,128.0,128.0
15725,INDD119294_HL4p_05_10,Bkg Only,1974.87163892,2163.9278169,128.0,128.0
15726,INDD119294_HL4p_05_10,Bkg Only,2114.79369398,2085.01504481,128.0,128.0
15727,INDD119294_HL4p_05_10,Bkg Only,2060.13684379,2073.11395647,128.0,128.0
15728,INDD119294_HL4p_05_10,Bkg Only,1996.40508963,2080.65909091,128.0,128.0
15729,INDD119294_HL4p_05_10,Bkg Only,2183.03697183,1980.18693982,128.0,128.0
15730,INDD119294_HL4p_05_10,Bkg Only,2117.43838028,2009.69334187,128.0,128.0
15731,INDD119294_HL4p_05_10,Bkg Only,2264.2703265,1814.60883483,128.0,128.0
15732,INDD119294_HL4p_05_10,Bkg Only,2145.99839949,1630.66053137,128.0,128.0
15733,INDD119294_HL4p_05_10,Bkg Only,2046.70598592,1572.30889885,128.0,128.0
15734,INDD119294_HL4p_05_10,Bkg Only,1966.61347631,1611.61619718,128.0,128.0
15735,INDD119294_HL4p_05_10,Bkg Only,1906.25240077,1509.01792574,128.0,128.0
15736,INDD119294_HL4p_05_10,Bkg Only,1833.76984635,1404.22871319,128.0,128.0
15737,INDD119294_HL4p_05_10,Bkg Only,1818.74439821,1384.7306338,128.0,128.0
15738,INDD119294_HL4p_05_10,Bkg Only,2023.42237516,1458.21142766,128.0,128.0
15739,INDD119294_HL4p_05_10,Bkg Only,1914.19942382,1661.28185019,128.0,128.0
15740,INDD119294_HL4p_05_10,Bkg Only,1856.47007042,1574.14980794,128.0,128.0
15741,INDD119294_HL4p_05_10,Bkg Only,1518.58546735,1178.76920615,128.0,128.0
15742,INDD119294_HL4p_05_10,Bkg Only,1536.67045455,1057.95630602,128.0,128.0
15743,INDD119294_HL4p_05_10,Bkg Only,1655.16277209,1002.84571063,128.0,128.0
15744,INDD119294_HL4p_05_10,Bkg Only,1725.9340589,977.928617157,128.0,128.0
15745,INDD119294_HL4p_05_10,Bkg Only,1761.70214469,978.900928297,128.0,128.0
15746,INDD119294_HL4p_05_10,Bkg Only,1417.68549936,1140.73239437,128.0,128.0
15747,INDD119294_HL4p_05_10,Bkg Only,2050.01184379,809.005761844,128.0,128.0
15748,INDD119294_HL4p_05_10,Bkg Only,1918.60723431,743.303457106,128.0,128.0
15749,INDD119294_HL4p_05_10,Bkg Only,1608.3881242,710.011523688,128.0,128.0
15750,INDD119294_HL4p_05_10,Bkg Only,1403.56754161,741.77368758,128.0,128.0
15751,INDD119294_HL4p_05_10,Bkg Only,2286.7371959,760.234635083,128.0,128.0
15752,INDD119294_HL4p_05_10,Bkg Only,2469.38908451,856.311939821,128.0,128.0
15753,INDD119294_HL4p_05_10,Bkg Only,2585.35339309,878.389884763,128.0,128.0
15754,INDD119294_HL4p_05_10,Bkg Only,2673.71702945,1132.16309219,128.0,128.0
15755,INDD119294_HL4p_05_10,Bkg Only,2666.54785531,1407.80681818,128.0,128.0
15756,INDD119294_HL4p_05_10,Bkg Only,2486.5925096,1809.46206786,128.0,128.0
15757,INDD119294_HL4p_05_10,Bkg Only,2872.25,1741.28361076,128.0,128.0
15758,INDD119294_HL4p_05_10,Bkg Only,2982.91197183,1966.15973111,128.0,128.0
15759,INDD119294_HL4p_05_10,Bkg Only,2772.54273367,2156.27896927,128.0,128.0
15760,INDD119294_HL4p_05_10,Bkg Only,2374.47855314,2333.52480794,128.0,128.0
15761,INDD119294_HL4p_05_10,Bkg Only,2461.70134443,2125.38540333,128.0,128.0
15762,INDD119294_HL4p_05_10,Bkg Only,2702.23815621,2084.22423175,128.0,128.0
15763,INDD119294_HL4p_05_10,Bkg Only,2441.52912932,2278.68645967,128.0,128.0
15764,INDD119294_HL4p_05_10,Bkg Only,2082.40925096,2451.03185019,128.0,128.0
15765,INDD119294_HL4p_05_10,Bkg Only,1671.10867478,2435.52672855,128.0,128.0
15766,INDD119294_HL4p_05_10,Bkg Only,2864.62708067,555.284411012,128.0,128.0
15767,INDD119294_HL4p_05_10,Bkg Only,2665.32922535,369.106274008,128.0,128.0
15768,INDD119294_HL4p_05_10,Bkg Only,2685.5662612,591.700704225,128.0,128.0
15769,INDD119294_HL4p_05_10,Bkg Only,3492.29929577,1678.26488476,128.0,128.0
15770,INDD119294_HL4p_05_10,Tissue with Bkg,1490.50512164,929.727912932,128.0,128.0
15771,INDD119294_HL4p_05_10,Tissue with Bkg,1398.77080666,980.806658131,128.0,128.0
15772,INDD119294_HL4p_05_10,Tissue with Bkg,1310.66645327,1052.01872599,128.0,128.0
15773,INDD119294_HL4p_05_10,Tissue with Bkg,1235.33178617,1158.16917414,128.0,128.0
15774,INDD119294_HL4p_05_10,Tissue with Bkg,1314.15380922,1258.88764405,128.0,128.0
15775,INDD119294_HL4p_05_10,Tissue with Bkg,1436.05569782,1305.493758,128.0,128.0
15776,INDD119294_HL4p_05_10,Tissue with Bkg,1564.07666453,1300.2303137,128.0,128.0
15777,INDD119294_HL4p_05_10,Tissue with Bkg,1635.75544174,1195.0003201,128.0,128.0
15778,INDD119294_HL4p_05_10,Tissue with Bkg,1792.07714469,1087.65717029,128.0,128.0
15779,INDD119294_HL4p_05_10,Tissue with Bkg,1925.28377081,1047.04049296,128.0,128.0
15780,INDD119294_HL4p_05_10,Tissue with Bkg,2097.96622919,1014.43565941,128.0,128.0
15781,INDD119294_HL4p_05_10,Tissue with Bkg,2322.44046095,1000.61587708,128.0,128.0
15782,INDD119294_HL4p_05_10,Tissue with Bkg,2376.63060179,936.093309859,128.0,128.0
15783,INDD119294_HL4p_05_10,Tissue with Bkg,2442.07362356,1132.64276569,128.0,128.0
15784,INDD119294_HL4p_05_10,Tissue with Bkg,2479.08626761,1322.16565301,128.0,128.0
15785,INDD119294_HL4p_05_10,Tissue with Bkg,2435.15076825,1426.42333547,128.0,128.0
15786,INDD119294_HL4p_05_10,Tissue with Bkg,2420.56610115,1548.70118438,128.0,128.0
15787,INDD119294_HL4p_05_10,Tissue with Bkg,2262.5331306,1533.9609475,128.0,128.0
15788,INDD119294_HL4p_05_10,Tissue with Bkg,2169.80057618,1343.4009283,128.0,128.0
15789,INDD119294_HL4p_05_10,Tissue with Bkg,2162.6184379,1292.39996799,128.0,128.0
15790,INDD119294_HL4p_05_10,Tissue with Bkg,1927.60435339,1287.27912932,128.0,128.0
