id,slide_name,label_name,x,y,w,h,t_create,creator,t_edit,editor
12710,HNL-32-18_HR1a_TAU_26,candidate_roi,7259.82912602,74613.0215583,2047.0,2047.0,1568735187.94,pyushkevich,1568735187.94,pyushkevich
12711,HNL-32-18_HR1a_TAU_26,candidate_roi,62641.7972541,83276.9989059,2047.0,2047.0,1568735187.95,pyushkevich,1568735187.95,pyushkevich
12712,HNL-32-18_HR1a_TAU_26,candidate_roi,48852.4058574,23600.9391696,2047.0,2047.0,1568735187.96,pyushkevich,1568735187.96,pyushkevich
12713,HNL-32-18_HR1a_TAU_26,candidate_roi,42637.6201382,47486.0238201,2047.0,2047.0,1568735187.97,pyushkevich,1568735187.97,pyushkevich
12714,HNL-32-18_HR1a_TAU_26,candidate_roi,49657.4902885,27611.8687409,2047.0,2047.0,1568735187.98,pyushkevich,1568735187.98,pyushkevich
12715,HNL-32-18_HR1a_TAU_26,candidate_roi,40847.5958302,45426.9266866,2047.0,2047.0,1568735187.99,pyushkevich,1568735187.99,pyushkevich
12716,HNL-32-18_HR1a_TAU_26,candidate_roi,37223.9422779,67669.9498849,2047.0,2047.0,1568735188.0,pyushkevich,1568735188.0,pyushkevich
12718,HNL-32-18_HR1a_TAU_26,candidate_roi,57515.6477795,95934.2161199,2047.0,2047.0,1568735188.02,pyushkevich,1568735188.02,pyushkevich
12719,HNL-32-18_HR1a_TAU_26,candidate_roi,43589.0764333,70448.3019567,2047.0,2047.0,1568735188.03,pyushkevich,1568735188.03,pyushkevich
12720,HNL-32-18_HR1a_TAU_26,candidate_roi,19760.2529884,56890.3948716,2047.0,2047.0,1568735188.04,pyushkevich,1568735188.04,pyushkevich
12721,HNL-32-18_HR1a_TAU_26,candidate_roi,65691.3682473,89545.5599952,2047.0,2047.0,1568735188.04,pyushkevich,1568735188.04,pyushkevich
12722,HNL-32-18_HR1a_TAU_26,candidate_roi,17799.1890949,56797.5216874,2047.0,2047.0,1568735188.05,pyushkevich,1568735188.05,pyushkevich
12723,HNL-32-18_HR1a_TAU_26,candidate_roi,28063.354744,71059.0903507,2047.0,2047.0,1568735188.06,pyushkevich,1568735188.06,pyushkevich
12724,HNL-32-18_HR1a_TAU_26,rated_roi_3_severe,75159.8080874,59161.9030367,2047.0,2047.0,1568735188.07,pyushkevich,1570041635.66,dirwin
12725,HNL-32-18_HR1a_TAU_26,candidate_roi,65095.342977,88777.0464369,2047.0,2047.0,1568735188.08,pyushkevich,1568735188.08,pyushkevich
12726,HNL-32-18_HR1a_TAU_26,candidate_roi,76868.3931855,59292.7979023,2047.0,2047.0,1568735188.09,pyushkevich,1568735188.09,pyushkevich
12727,HNL-32-18_HR1a_TAU_26,candidate_roi,28759.1001321,67138.599815,2047.0,2047.0,1568735188.1,pyushkevich,1568735188.1,pyushkevich
12728,HNL-32-18_HR1a_TAU_26,candidate_roi,64767.3021063,87947.6118798,2047.0,2047.0,1568735188.11,pyushkevich,1568735188.11,pyushkevich
12729,HNL-32-18_HR1a_TAU_26,candidate_roi,27964.8528821,33066.1441381,2047.0,2047.0,1568735188.12,pyushkevich,1568735188.12,pyushkevich
12730,HNL-32-18_HR1a_TAU_26,rated_roi_3_severe,38433.4226699,73527.6150199,2047.0,2047.0,1568735188.13,pyushkevich,1570041647.39,dirwin
12731,HNL-32-18_HR1a_TAU_26,rated_roi_2_moderate,6001.64499981,71517.917745,2047.0,2047.0,1568735188.13,pyushkevich,1570041662.37,dirwin
12732,HNL-32-18_HR1a_TAU_26,candidate_roi,43028.3818583,78238.9130413,2047.0,2047.0,1568735188.14,pyushkevich,1568735188.14,pyushkevich
12733,HNL-32-18_HR1a_TAU_26,candidate_roi,56182.760373,29643.3448815,2047.0,2047.0,1568735188.15,pyushkevich,1568735188.15,pyushkevich
12734,HNL-32-18_HR1a_TAU_26,candidate_roi,15227.1497072,36620.0754608,2047.0,2047.0,1568735188.16,pyushkevich,1568735188.16,pyushkevich
12735,HNL-32-18_HR1a_TAU_26,candidate_roi,33937.1702009,66914.4015152,2047.0,2047.0,1568735188.17,pyushkevich,1568735188.17,pyushkevich
12736,HNL-32-18_HR2a_TAU_16,candidate_roi,46847.4641141,26139.4939398,2047.0,2047.0,1568735188.25,pyushkevich,1568735188.25,pyushkevich
12737,HNL-32-18_HR2a_TAU_16,rated_roi_01_rare,56108.1886315,16771.6687807,2047.0,2047.0,1568735188.26,pyushkevich,1570042772.76,dirwin
12738,HNL-32-18_HR2a_TAU_16,candidate_roi,51110.2710501,28514.1773919,2047.0,2047.0,1568735188.28,pyushkevich,1568735188.28,pyushkevich
12739,HNL-32-18_HR2a_TAU_16,candidate_roi,31660.1470442,52202.7032822,2047.0,2047.0,1568735188.29,pyushkevich,1568735188.29,pyushkevich
12740,HNL-32-18_HR2a_TAU_16,candidate_roi,52652.2171452,81590.4405734,2047.0,2047.0,1568735188.3,pyushkevich,1568735188.3,pyushkevich
12741,HNL-32-18_HR2a_TAU_16,candidate_roi,3988.44254546,29657.5406589,2047.0,2047.0,1568735188.31,pyushkevich,1568735188.31,pyushkevich
12742,HNL-32-18_HR2a_TAU_16,candidate_roi,35674.5642432,85276.3537677,2047.0,2047.0,1568735188.32,pyushkevich,1568735188.32,pyushkevich
12743,HNL-32-18_HR2a_TAU_16,candidate_roi,5483.55337132,32304.3117611,2047.0,2047.0,1568735188.33,pyushkevich,1568735188.33,pyushkevich
12744,HNL-32-18_HR2a_TAU_16,candidate_roi,5680.77820902,32554.568791,2047.0,2047.0,1568735188.34,pyushkevich,1568735188.34,pyushkevich
12745,HNL-32-18_HR2a_TAU_16,candidate_roi,73481.7351125,91513.2336483,2047.0,2047.0,1568735188.35,pyushkevich,1568735188.35,pyushkevich
12746,HNL-32-18_HR2a_TAU_16,candidate_roi,24997.1855298,60360.0851617,2047.0,2047.0,1568735188.36,pyushkevich,1568735188.36,pyushkevich
12747,HNL-32-18_HR2a_TAU_16,candidate_roi,63947.9913983,80813.2396144,2047.0,2047.0,1568735188.37,pyushkevich,1568735188.37,pyushkevich
12748,HNL-32-18_HR2a_TAU_16,rated_roi_3_severe,72666.5031161,78255.7210547,2047.0,2047.0,1568735188.38,pyushkevich,1570042791.27,dirwin
12749,HNL-32-18_HR2a_TAU_16,rated_roi_2_moderate,9669.07344281,23424.7093169,2047.0,2047.0,1568735188.39,pyushkevich,1570042812.56,dirwin
12750,HNL-32-18_HR2a_TAU_16,candidate_roi,67496.0642185,37970.6390318,2047.0,2047.0,1568735188.4,pyushkevich,1569232917.64,pyushkevich
12751,HNL-32-18_HR2a_TAU_16,candidate_roi,61320.59383,79316.8767396,2047.0,2047.0,1568735188.41,pyushkevich,1568735188.41,pyushkevich
12752,HNL-32-18_HR2a_TAU_16,candidate_roi,30529.7902607,52210.4023308,2047.0,2047.0,1568735188.42,pyushkevich,1568735188.42,pyushkevich
12753,HNL-32-18_HR2a_TAU_16,candidate_roi,9337.74334549,48997.5054954,2047.0,2047.0,1568735188.43,pyushkevich,1568735188.43,pyushkevich
12754,HNL-32-18_HR2a_TAU_16,candidate_roi,71840.0910215,26181.2808208,2047.0,2047.0,1568735188.44,pyushkevich,1568735188.44,pyushkevich
12755,HNL-32-18_HR2a_TAU_16,candidate_roi,50712.0346297,29073.1930872,2047.0,2047.0,1568735188.45,pyushkevich,1568735188.45,pyushkevich
12756,HNL-32-18_HR2a_TAU_16,candidate_roi,66473.2729485,79771.7802101,2047.0,2047.0,1568735188.46,pyushkevich,1568735188.46,pyushkevich
12757,HNL-32-18_HR2a_TAU_16,candidate_roi,22679.7010208,25756.0850278,2047.0,2047.0,1568735188.47,pyushkevich,1568735188.47,pyushkevich
12758,HNL-32-18_HR2a_TAU_16,candidate_roi,84529.8304949,12498.6028345,2047.0,2047.0,1568735188.48,pyushkevich,1568735188.48,pyushkevich
12759,HNL-32-18_HR2a_TAU_16,candidate_roi,78877.7081759,19481.9990932,2047.0,2047.0,1568735188.49,pyushkevich,1568735188.49,pyushkevich
12760,HNL-32-18_HR2a_TAU_16,candidate_roi,9301.8315908,49495.2836419,2047.0,2047.0,1568735188.5,pyushkevich,1568735188.5,pyushkevich
12761,HNL-32-18_HR2a_TAU_16,candidate_roi,59457.1213146,81972.4480815,2047.0,2047.0,1568735188.51,pyushkevich,1568735188.51,pyushkevich
12762,HNL-32-18_HR2a_TAU_16,candidate_roi,75467.751576,40277.9818719,2047.0,2047.0,1568735188.52,pyushkevich,1568735188.52,pyushkevich
12763,HNL-32-18_HR2a_TAU_16,candidate_roi,59461.9710476,9852.80359033,2047.0,2047.0,1568735188.54,pyushkevich,1568735188.54,pyushkevich
12764,HNL-32-18_HR2a_TAU_16,rated_roi_3_severe,22487.4927233,61271.2975226,2047.0,2046.51704545,1568735188.55,pyushkevich,1570042836.03,dirwin
12765,HNL-32-18_HR2a_TAU_16,candidate_roi,30541.8853435,77993.7405273,2047.0,2047.0,1568735188.56,pyushkevich,1568991060.93,JojoWang
12766,HNL-32-18_HR2a_TAU_16,candidate_roi,30490.4013075,78178.8507248,2047.0,2047.0,1568735188.57,pyushkevich,1568735188.57,pyushkevich
12767,HNL-32-18_HR2a_TAU_16,candidate_roi,33153.3225241,29943.8844827,2047.0,2047.0,1568735188.58,pyushkevich,1568735188.58,pyushkevich
12768,HNL-32-18_HR2a_TAU_16,candidate_roi,82904.5209225,14926.3830427,2047.0,2047.0,1568735188.59,pyushkevich,1568735188.59,pyushkevich
12769,HNL-32-18_HR2a_TAU_16,candidate_roi,72675.002254,61326.1147723,2047.0,2047.0,1568735188.6,pyushkevich,1568735188.6,pyushkevich
12770,HNL-32-18_HR2a_TAU_16,candidate_roi,46252.3027706,23494.1792529,2047.0,2047.0,1568735188.61,pyushkevich,1568735188.61,pyushkevich
12771,HNL-32-18_HR2a_TAU_16,candidate_roi,75483.4471281,92129.1416018,2047.0,2047.0,1568735188.62,pyushkevich,1568735188.62,pyushkevich
12772,HNL-32-18_HR2a_TAU_16,candidate_roi,73743.2967123,61410.4778407,2047.0,2047.0,1568735188.63,pyushkevich,1568735188.63,pyushkevich
12773,HNL-32-18_HR2a_TAU_16,candidate_roi,75955.1542958,23084.7483873,2047.0,2047.0,1568735188.64,pyushkevich,1568735188.64,pyushkevich
12774,HNL-32-18_HR2a_TAU_16,candidate_roi,40160.0808798,76209.2954367,2047.0,2047.0,1568735188.65,pyushkevich,1568735188.65,pyushkevich
12775,HNL-32-18_HR2a_TAU_16,candidate_roi,65496.3207591,79995.5096273,2047.0,2047.0,1568735188.66,pyushkevich,1568735188.66,pyushkevich
12776,HNL-32-18_HR3a_TAU_10,rated_roi_3_severe,16930.8529079,76554.9953271,2047.0,2047.0,1568735188.75,pyushkevich,1570042183.12,dirwin
12777,HNL-32-18_HR3a_TAU_10,rated_roi_1_mild,40860.1244169,23096.1221053,2047.0,2047.0,1568735188.77,pyushkevich,1570042219.03,dirwin
12778,HNL-32-18_HR3a_TAU_10,candidate_roi,73381.7817783,54585.1318736,2047.0,2047.0,1568735188.78,pyushkevich,1568735188.78,pyushkevich
12779,HNL-32-18_HR3a_TAU_10,candidate_roi,6357.73821123,52995.0188137,2047.0,2047.0,1568735188.79,pyushkevich,1568735188.79,pyushkevich
12780,HNL-32-18_HR3a_TAU_10,candidate_roi,7531.80146083,55008.548662,2047.0,2047.0,1568735188.8,pyushkevich,1568735188.8,pyushkevich
12781,HNL-32-18_HR3a_TAU_10,candidate_roi,29283.6611396,70689.6659035,2047.0,2047.0,1568735188.81,pyushkevich,1568735188.81,pyushkevich
12782,HNL-32-18_HR3a_TAU_10,candidate_roi,33847.458497,20180.8845545,2047.0,2047.0,1568735188.82,pyushkevich,1568735188.82,pyushkevich
12783,HNL-32-18_HR3a_TAU_10,candidate_roi,23365.6636263,69693.571986,2047.0,2047.0,1568735188.83,pyushkevich,1568735188.83,pyushkevich
12784,HNL-32-18_HR3a_TAU_10,candidate_roi,30222.1505607,85888.870174,2047.0,2047.0,1568735188.84,pyushkevich,1568735188.84,pyushkevich
12785,HNL-32-18_HR3a_TAU_10,candidate_roi,8891.38616202,73774.2468608,2047.0,2047.0,1568735188.85,pyushkevich,1568735188.85,pyushkevich
12786,HNL-32-18_HR3a_TAU_10,candidate_roi,60336.7445618,65463.4422651,2047.0,2047.0,1568735188.86,pyushkevich,1568735188.86,pyushkevich
12787,HNL-32-18_HR3a_TAU_10,candidate_roi,45887.4410425,12920.6630768,2047.0,2047.0,1568735188.87,pyushkevich,1568735188.87,pyushkevich
12788,HNL-32-18_HR3a_TAU_10,candidate_roi,3859.16786596,53273.6263692,2047.0,2047.0,1568735188.88,pyushkevich,1568735188.88,pyushkevich
12789,HNL-32-18_HR3a_TAU_10,candidate_roi,27871.8408726,111215.880714,2047.0,2047.0,1568735188.89,pyushkevich,1568735188.89,pyushkevich
12790,HNL-32-18_HR3a_TAU_10,candidate_roi,18771.079155,32899.7620586,2047.0,2047.0,1568735188.9,pyushkevich,1568735188.9,pyushkevich
12791,HNL-32-18_HR3a_TAU_10,candidate_roi,9261.1587948,67338.1506161,2047.0,2047.0,1568735188.91,pyushkevich,1568735188.91,pyushkevich
12792,HNL-32-18_HR3a_TAU_10,candidate_roi,4969.40442499,70819.2020037,2047.0,2047.0,1568735188.92,pyushkevich,1568735188.92,pyushkevich
12793,HNL-32-18_HR3a_TAU_10,candidate_roi,29176.6150846,112166.86842,2047.0,2047.0,1568735188.93,pyushkevich,1568735188.93,pyushkevich
12794,HNL-32-18_HR3a_TAU_10,candidate_roi,11017.3183102,46299.2169098,2047.0,2047.0,1568735188.94,pyushkevich,1568735188.94,pyushkevich
12795,HNL-32-18_HR3a_TAU_10,candidate_roi,16757.0639711,8268.72544287,2047.0,2047.0,1568735188.95,pyushkevich,1568735188.95,pyushkevich
12796,HNL-32-18_HR3a_TAU_10,candidate_roi,66472.0382338,68941.7264789,2047.0,2047.0,1568735188.96,pyushkevich,1568735188.96,pyushkevich
12797,HNL-32-18_HR3a_TAU_10,candidate_roi,13578.7992578,51659.8193525,2047.0,2047.0,1568735188.97,pyushkevich,1568735188.97,pyushkevich
12798,HNL-32-18_HR3a_TAU_10,candidate_roi,55017.2823499,50422.6795775,2047.0,2047.0,1568735188.98,pyushkevich,1568735188.98,pyushkevich
12799,HNL-32-18_HR3a_TAU_10,candidate_roi,45275.5594374,13224.0870107,2047.0,2047.0,1568735188.98,pyushkevich,1568735188.98,pyushkevich
12800,HNL-32-18_HR3a_TAU_10,candidate_roi,50437.5183633,51454.1137567,2047.0,2047.0,1568735188.99,pyushkevich,1568735188.99,pyushkevich
12801,HNL-32-18_HR3a_TAU_10,candidate_roi,23057.2446384,53547.1902038,2047.0,2047.0,1568735189.0,pyushkevich,1568735189.0,pyushkevich
12802,HNL-32-18_HR3a_TAU_10,rated_roi_01_rare,52126.7217669,43778.4424623,2047.0,2047.0,1568735189.01,pyushkevich,1570042203.64,dirwin
12803,HNL-32-18_HR3a_TAU_10,candidate_roi,62457.3009175,70989.5561799,2047.0,2047.0,1568735189.02,pyushkevich,1568735189.02,pyushkevich
12804,HNL-32-18_HR3a_TAU_10,candidate_roi,20548.8709554,89390.22357,2047.0,2047.0,1568735189.03,pyushkevich,1568735189.03,pyushkevich
12805,HNL-32-18_HR3a_TAU_10,candidate_roi,59201.3676873,47655.9582843,2047.0,2047.0,1568735189.04,pyushkevich,1568735189.04,pyushkevich
12806,HNL-32-18_HR3a_TAU_10,candidate_roi,19060.7307769,52419.3472508,2047.0,2047.0,1568735189.05,pyushkevich,1568735189.05,pyushkevich
12807,HNL-32-18_HR3a_TAU_10,candidate_roi,30550.0706216,103391.037871,2047.0,2047.0,1568735189.06,pyushkevich,1568735189.06,pyushkevich
12808,HNL-32-18_HR3a_TAU_10,candidate_roi,5308.39688287,70635.5936312,2047.0,2047.0,1568735189.07,pyushkevich,1568735189.07,pyushkevich
12809,HNL-32-18_HR3a_TAU_10,candidate_roi,48957.8811097,49175.9764679,2047.0,2047.0,1568735189.08,pyushkevich,1568735189.08,pyushkevich
12810,HNL-32-18_HR3a_TAU_10,candidate_roi,34071.2396699,19056.8792687,2047.0,2047.0,1568735189.09,pyushkevich,1568735189.09,pyushkevich
12811,HNL-32-18_HR3a_TAU_10,candidate_roi,3568.17102356,85096.9672727,2047.0,2047.0,1568735189.1,pyushkevich,1568735189.1,pyushkevich
12812,HNL-32-18_HR3a_TAU_10,candidate_roi,27743.5710675,1054.51063986,2047.0,2047.0,1568735189.1,pyushkevich,1568735189.1,pyushkevich
12813,HNL-32-18_HR3a_TAU_10,candidate_roi,74354.1286706,53472.7235074,2047.0,2047.0,1568735189.12,pyushkevich,1568735189.12,pyushkevich
12814,HNL-32-18_HR3a_TAU_10,candidate_roi,26624.581902,78213.5670345,2047.0,2047.0,1568735189.13,pyushkevich,1568735189.13,pyushkevich
12815,HNL-32-18_HR3a_TAU_10,rated_roi_3_severe,4357.72317475,87661.5660637,1834.69001751,2047.0,1568735189.13,pyushkevich,1570042209.69,dirwin
12816,HNL-32-18_HR4p_TAU_20,candidate_roi,80711.4364152,29557.6982816,2047.0,2047.0,1568735189.25,pyushkevich,1568735189.25,pyushkevich
12817,HNL-32-18_HR4p_TAU_20,candidate_roi,62697.9365176,18662.3040911,2047.0,2047.0,1568735189.26,pyushkevich,1568735189.26,pyushkevich
12818,HNL-32-18_HR4p_TAU_20,candidate_roi,23229.0813091,45084.4320797,2047.0,2047.0,1568735189.27,pyushkevich,1568735189.27,pyushkevich
12819,HNL-32-18_HR4p_TAU_20,candidate_roi,23980.268921,47578.3614605,2047.0,2047.0,1568735189.28,pyushkevich,1568735189.28,pyushkevich
12820,HNL-32-18_HR4p_TAU_20,candidate_roi,67086.6851022,5319.70614117,2047.0,2047.0,1568735189.29,pyushkevich,1568735189.29,pyushkevich
12821,HNL-32-18_HR4p_TAU_20,candidate_roi,66757.9827938,27093.9006443,2047.0,2047.0,1568735189.3,pyushkevich,1568735189.3,pyushkevich
12822,HNL-32-18_HR4p_TAU_20,candidate_roi,50174.4483414,10646.5771828,2047.0,2047.0,1568735189.31,pyushkevich,1568990992.89,ittyerahr
12823,HNL-32-18_HR4p_TAU_20,candidate_roi,74003.7862265,28187.5148841,2047.0,2047.0,1568735189.32,pyushkevich,1568735189.32,pyushkevich
12824,HNL-32-18_HR4p_TAU_20,candidate_roi,75422.5314938,58269.6275082,2047.0,2047.0,1568735189.33,pyushkevich,1568735189.33,pyushkevich
12825,HNL-32-18_HR4p_TAU_20,candidate_roi,12003.0985721,48589.435274,2047.0,2047.0,1568735189.34,pyushkevich,1568735189.34,pyushkevich
12826,HNL-32-18_HR4p_TAU_20,candidate_roi,53934.2950423,88832.9120771,2047.0,2047.0,1568735189.35,pyushkevich,1568735189.35,pyushkevich
12827,HNL-32-18_HR4p_TAU_20,candidate_roi,59969.2117631,89359.0137146,2047.0,2047.0,1568735189.36,pyushkevich,1568735189.36,pyushkevich
12828,HNL-32-18_HR4p_TAU_20,candidate_roi,64809.0143003,109204.494017,2047.0,2047.0,1568735189.37,pyushkevich,1568735189.37,pyushkevich
12829,HNL-32-18_HR4p_TAU_20,candidate_roi,49567.7949277,88126.6333289,2047.0,2047.0,1568735189.38,pyushkevich,1568735189.38,pyushkevich
12830,HNL-32-18_HR4p_TAU_20,candidate_roi,45677.7238444,8156.04217243,2047.0,2047.0,1568735189.39,pyushkevich,1568735189.39,pyushkevich
12831,HNL-32-18_HR4p_TAU_20,rated_roi_3_severe,56972.3418087,84471.3446155,2047.0,2047.0,1568735189.4,pyushkevich,1570048775.96,dirwin
12832,HNL-32-18_HR4p_TAU_20,candidate_roi,55087.0416619,94550.7152149,2047.0,2047.0,1568735189.41,pyushkevich,1568735189.41,pyushkevich
12833,HNL-32-18_HR4p_TAU_20,candidate_roi,60209.2186565,93676.7480099,2047.0,2047.0,1568735189.42,pyushkevich,1568735189.42,pyushkevich
12834,HNL-32-18_HR4p_TAU_20,rated_roi_3_severe,59575.0631467,95012.788025,2047.0,2047.0,1568735189.43,pyushkevich,1570048741.17,dirwin
12835,HNL-32-18_HR4p_TAU_20,candidate_roi,75395.128975,112316.812603,2047.0,2047.0,1568735189.44,pyushkevich,1568735189.44,pyushkevich
12836,HNL-32-18_HR4p_TAU_20,candidate_roi,82137.5453515,100716.080663,2047.0,2047.0,1568735189.45,pyushkevich,1568735189.45,pyushkevich
12837,HNL-32-18_HR4p_TAU_20,candidate_roi,21576.0921138,34516.7221018,2047.0,2047.0,1568735189.46,pyushkevich,1568735189.46,pyushkevich
12838,HNL-32-18_HR4p_TAU_20,candidate_roi,49659.4608599,91012.4391307,2047.0,2047.0,1568735189.47,pyushkevich,1568735189.47,pyushkevich
12839,HNL-32-18_HR4p_TAU_20,candidate_roi,45670.405053,3641.77161469,2047.0,2047.0,1568735189.48,pyushkevich,1568992211.13,ittyerahr
12840,HNL-32-18_HR4p_TAU_20,rated_roi_1_mild,34489.6632828,27326.2436633,2047.0,2047.0,1568735189.49,pyushkevich,1570048727.36,dirwin
12841,HNL-32-18_HR4p_TAU_20,candidate_roi,55992.6925145,4835.6683917,2047.0,2047.0,1568735189.5,pyushkevich,1568735189.5,pyushkevich
12842,HNL-32-18_HR4p_TAU_20,candidate_roi,80748.0128037,106514.237569,2047.0,2047.0,1568735189.51,pyushkevich,1568735189.51,pyushkevich
12843,HNL-32-18_HR4p_TAU_20,candidate_roi,54508.1724787,46324.0919575,2047.0,2047.0,1568735189.53,pyushkevich,1568735189.53,pyushkevich
12844,HNL-32-18_HR4p_TAU_20,candidate_roi,63929.0648217,33698.1285229,2047.0,2047.0,1568735189.54,pyushkevich,1568735189.54,pyushkevich
12845,HNL-32-18_HR4p_TAU_20,candidate_roi,53871.8881039,88997.2496121,2047.0,2047.0,1568735189.55,pyushkevich,1568735189.55,pyushkevich
12846,HNL-32-18_HR4p_TAU_20,candidate_roi,19478.5071614,61273.9592816,2047.0,2047.0,1568735189.56,pyushkevich,1568735189.56,pyushkevich
12847,HNL-32-18_HR4p_TAU_20,candidate_roi,71533.7066232,54396.8595575,1865.44093471,1875.44029082,1568735189.57,pyushkevich,1568991631.74,ittyerahr
12848,HNL-32-18_HR4p_TAU_20,candidate_roi,32756.8769672,21729.8078564,2047.0,2047.0,1568735189.59,pyushkevich,1568735189.59,pyushkevich
12849,HNL-32-18_HR4p_TAU_20,candidate_roi,81784.0534308,88232.8556046,2047.0,2047.0,1568735189.6,pyushkevich,1568735189.6,pyushkevich
12850,HNL-32-18_HR4p_TAU_20,candidate_roi,81098.2448649,104207.916263,2047.0,2047.0,1568735189.61,pyushkevich,1568735189.61,pyushkevich
12851,HNL-32-18_HR4p_TAU_20,candidate_roi,23713.3073005,46638.8061936,2047.0,2047.0,1568735189.62,pyushkevich,1568735189.62,pyushkevich
12852,HNL-32-18_HR4p_TAU_20,rated_roi_1_mild,74345.5964317,27386.1246023,2047.0,2047.0,1568735189.63,pyushkevich,1570048736.15,dirwin
12853,HNL-32-18_HR4p_TAU_20,candidate_roi,53126.3156594,41878.5058948,2047.0,2047.0,1568735189.64,pyushkevich,1568735189.64,pyushkevich
12854,HNL-32-18_HR4p_TAU_20,candidate_roi,79758.8141277,52137.140629,2047.0,2047.0,1568735189.65,pyushkevich,1568735189.65,pyushkevich
12855,HNL-32-18_HR4p_TAU_20,candidate_roi,25933.390318,60878.6512969,2047.0,2047.0,1568735189.66,pyushkevich,1568735189.66,pyushkevich
12856,HNL-34-18_HR1a_TAU_14,candidate_roi,44320.5119087,56061.6487696,2047.0,2047.0,1568735189.76,pyushkevich,1568735189.76,pyushkevich
12857,HNL-34-18_HR1a_TAU_14,candidate_roi,34067.6564397,73488.4016428,2047.0,2047.0,1568735189.77,pyushkevich,1568735189.77,pyushkevich
12858,HNL-34-18_HR1a_TAU_14,candidate_roi,34877.2799774,78939.2571509,2047.0,2047.0,1568735189.78,pyushkevich,1568735189.78,pyushkevich
12859,HNL-34-18_HR1a_TAU_14,candidate_roi,30190.0726766,65217.9461544,2047.0,2047.0,1568735189.79,pyushkevich,1568735189.79,pyushkevich
12861,HNL-34-18_HR1a_TAU_14,candidate_roi,59817.1680675,74816.1320485,2047.0,2047.0,1568735189.81,pyushkevich,1568735189.81,pyushkevich
12862,HNL-34-18_HR1a_TAU_14,candidate_roi,53668.3545935,3615.61314133,2047.0,2047.0,1568735189.82,pyushkevich,1568735189.82,pyushkevich
12863,HNL-34-18_HR1a_TAU_14,candidate_roi,31876.4704284,72277.3910005,2047.0,2047.0,1568735189.83,pyushkevich,1568735189.83,pyushkevich
12864,HNL-34-18_HR1a_TAU_14,candidate_roi,20492.2775174,75090.0867045,2047.0,2047.0,1568735189.84,pyushkevich,1568735189.84,pyushkevich
12865,HNL-34-18_HR1a_TAU_14,candidate_roi,64765.7939709,55925.6914388,2047.0,2047.0,1568735189.85,pyushkevich,1568735189.85,pyushkevich
12866,HNL-34-18_HR1a_TAU_14,candidate_roi,64169.6290791,52857.0905909,2047.0,2047.0,1568735189.86,pyushkevich,1568735189.86,pyushkevich
12867,HNL-34-18_HR1a_TAU_14,candidate_roi,42706.4548777,34384.2749996,2047.0,2047.0,1568735189.87,pyushkevich,1568735189.87,pyushkevich
12868,HNL-34-18_HR1a_TAU_14,candidate_roi,29024.3833714,41729.4471245,2047.0,2047.0,1568735189.88,pyushkevich,1568735189.88,pyushkevich
12869,HNL-34-18_HR1a_TAU_14,candidate_roi,33014.1194254,21616.23956,2047.0,2047.0,1568735189.89,pyushkevich,1568735189.89,pyushkevich
12870,HNL-34-18_HR1a_TAU_14,candidate_roi,47644.1991674,46372.517421,2047.0,2047.0,1568735189.9,pyushkevich,1568735189.9,pyushkevich
12871,HNL-34-18_HR1a_TAU_14,candidate_roi,23689.7703895,36756.0111036,2047.0,2047.0,1568735189.91,pyushkevich,1568735189.91,pyushkevich
12872,HNL-34-18_HR1a_TAU_14,candidate_roi,24071.2710459,35165.8156811,2047.0,2047.0,1568735189.92,pyushkevich,1568735189.92,pyushkevich
12873,HNL-34-18_HR1a_TAU_14,candidate_roi,43241.0877289,10807.1148133,2047.0,2047.0,1568735189.93,pyushkevich,1568735189.93,pyushkevich
12874,HNL-34-18_HR1a_TAU_14,candidate_roi,7247.76219051,47671.3086158,2047.0,2047.0,1568735189.94,pyushkevich,1568735189.94,pyushkevich
12875,HNL-34-18_HR1a_TAU_14,candidate_roi,56799.8423287,11936.8169087,2047.0,2047.0,1568735189.95,pyushkevich,1568735189.95,pyushkevich
12876,HNL-34-18_HR1a_TAU_14,rated_roi_0_none,50390.3708741,35695.9000588,2047.0,2047.0,1568735189.96,pyushkevich,1570042139.12,dirwin
12878,HNL-34-18_HR1a_TAU_14,candidate_roi,27898.250268,22934.0391901,2047.0,2047.0,1568735189.98,pyushkevich,1568735189.98,pyushkevich
12879,HNL-34-18_HR1a_TAU_14,candidate_roi,26007.9190574,83408.774394,2047.0,2047.0,1568735189.99,pyushkevich,1568735189.99,pyushkevich
12880,HNL-34-18_HR1a_TAU_14,candidate_roi,12143.2628819,82067.6842632,2047.0,2047.0,1568735190.0,pyushkevich,1568735190.0,pyushkevich
12881,HNL-34-18_HR1a_TAU_14,candidate_roi,50921.9049525,3949.71255591,2047.0,2047.0,1568735190.01,pyushkevich,1568735190.01,pyushkevich
12882,HNL-34-18_HR1a_TAU_14,rated_roi_2_moderate,22508.0796635,52189.3293189,2047.0,2047.0,1568735190.02,pyushkevich,1570042126.99,dirwin
12883,HNL-34-18_HR1a_TAU_14,candidate_roi,23810.9348841,37943.1265954,2047.0,2047.0,1568735190.03,pyushkevich,1568735190.03,pyushkevich
12884,HNL-34-18_HR1a_TAU_14,candidate_roi,46079.0723888,22418.6429481,2047.0,2047.0,1568735190.04,pyushkevich,1568735190.04,pyushkevich
